provider,model_title,model_url,model_key_inferred,source_field,source_enum_value,standard_dimension,standard_value,confidence,note
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.resolution,512p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.resolution,768p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.resolution,768p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.resolution,768p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.resolution,768p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.resolution,768p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.resolution,768p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.resolution,768p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.resolution,768p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-pro,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,hailuo/2-3-image-to-video-pro,paths.post.input.resolution,768p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.resolution,768p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.resolution,768p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.resolution,768p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.resolution,768p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.resolution,768p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.resolution,768p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.resolution,768p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.resolution,768p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,hailuo/2-3-image-to-video-standard,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,hailuo/2-3-image-to-video-standard,paths.post.input.resolution,768p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,infinitalk/from-audio,https://docs.kie.ai/market/infinitalk/from-audio.md,infinitalk/from-audio,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,infinitalk/from-audio,https://docs.kie.ai/market/infinitalk/from-audio.md,infinitalk/from-audio,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,infinitalk/from-audio,https://docs.kie.ai/market/infinitalk/from-audio.md,infinitalk/from-audio,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,infinitalk/from-audio,https://docs.kie.ai/market/infinitalk/from-audio.md,infinitalk/from-audio,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,infinitalk/from-audio,https://docs.kie.ai/market/infinitalk/from-audio.md,infinitalk/from-audio,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,infinitalk/from-audio,https://docs.kie.ai/market/infinitalk/from-audio.md,infinitalk/from-audio,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,infinitalk/from-audio,https://docs.kie.ai/market/infinitalk/from-audio.md,infinitalk/from-audio,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,infinitalk/from-audio,https://docs.kie.ai/market/infinitalk/from-audio.md,infinitalk/from-audio,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,infinitalk/from-audio,https://docs.kie.ai/market/infinitalk/from-audio.md,infinitalk/from-audio,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_resolution,1k,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_resolution,1k,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_resolution,1k,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_resolution,1k,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_resolution,1k,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_resolution,1k,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_resolution,1k,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-image-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,wan/2-2-a14b-image-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-image-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,wan/2-2-a14b-image-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-image-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,wan/2-2-a14b-image-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-image-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,wan/2-2-a14b-image-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-image-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,wan/2-2-a14b-image-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-image-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,wan/2-2-a14b-image-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-image-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,wan/2-2-a14b-image-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-image-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,wan/2-2-a14b-image-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-image-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,wan/2-2-a14b-image-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-speech-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,wan/2-2-a14b-speech-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-speech-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,wan/2-2-a14b-speech-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-speech-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,wan/2-2-a14b-speech-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-speech-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,wan/2-2-a14b-speech-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-speech-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,wan/2-2-a14b-speech-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-speech-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,wan/2-2-a14b-speech-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-speech-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,wan/2-2-a14b-speech-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-speech-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,wan/2-2-a14b-speech-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-speech-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,wan/2-2-a14b-speech-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-text-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,wan/2-2-a14b-text-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-text-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,wan/2-2-a14b-text-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-text-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,wan/2-2-a14b-text-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-text-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,wan/2-2-a14b-text-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-text-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,wan/2-2-a14b-text-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-text-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,wan/2-2-a14b-text-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-text-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,wan/2-2-a14b-text-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-text-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,wan/2-2-a14b-text-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,wan/2-2-a14b-text-to-video-turbo,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,wan/2-2-a14b-text-to-video-turbo,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-move,https://docs.kie.ai/market/wan/2-2-animate-move.md,wan/2-2-animate-move,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-move,https://docs.kie.ai/market/wan/2-2-animate-move.md,wan/2-2-animate-move,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-move,https://docs.kie.ai/market/wan/2-2-animate-move.md,wan/2-2-animate-move,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-move,https://docs.kie.ai/market/wan/2-2-animate-move.md,wan/2-2-animate-move,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-move,https://docs.kie.ai/market/wan/2-2-animate-move.md,wan/2-2-animate-move,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-move,https://docs.kie.ai/market/wan/2-2-animate-move.md,wan/2-2-animate-move,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-move,https://docs.kie.ai/market/wan/2-2-animate-move.md,wan/2-2-animate-move,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-move,https://docs.kie.ai/market/wan/2-2-animate-move.md,wan/2-2-animate-move,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-move,https://docs.kie.ai/market/wan/2-2-animate-move.md,wan/2-2-animate-move,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,wan/2-2-animate-replace,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,wan/2-2-animate-replace,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,wan/2-2-animate-replace,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,wan/2-2-animate-replace,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,wan/2-2-animate-replace,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,wan/2-2-animate-replace,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,wan/2-2-animate-replace,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,wan/2-2-animate-replace,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,wan/2-2-animate-replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,wan/2-2-animate-replace,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.resolution,720p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.resolution,720p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.resolution,720p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.resolution,720p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.resolution,720p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.resolution,720p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.resolution,720p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.resolution,720p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.resolution,720p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.resolution,720p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.resolution,720p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.resolution,720p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.resolution,720p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.resolution,720p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.resolution,720p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.resolution,720p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.resolution,720p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.resolution,720p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,flux-kontext-api/generate-or-edit-image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,flux-kontext-api/generate-or-edit-image,paths.post.input.safety_tolerance,0,SAFETY_TOLERANCE,0,MEDIUM,std_to_api:nearest_lower
kie,flux-kontext-api/generate-or-edit-image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,flux-kontext-api/generate-or-edit-image,paths.post.input.safety_tolerance,1,SAFETY_TOLERANCE,1,MEDIUM,std_to_api:nearest_lower
kie,flux-kontext-api/generate-or-edit-image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,flux-kontext-api/generate-or-edit-image,paths.post.input.safety_tolerance,2,SAFETY_TOLERANCE,2,MEDIUM,std_to_api:nearest_lower
kie,flux-kontext-api/generate-or-edit-image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,flux-kontext-api/generate-or-edit-image,paths.post.input.safety_tolerance,3,SAFETY_TOLERANCE,3,MEDIUM,std_to_api:nearest_lower
kie,flux-kontext-api/generate-or-edit-image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,flux-kontext-api/generate-or-edit-image,paths.post.input.safety_tolerance,4,SAFETY_TOLERANCE,4,MEDIUM,std_to_api:nearest_lower
kie,flux-kontext-api/generate-or-edit-image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,flux-kontext-api/generate-or-edit-image,paths.post.input.safety_tolerance,5,SAFETY_TOLERANCE,5,MEDIUM,std_to_api:nearest_lower
kie,flux-kontext-api/generate-or-edit-image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,flux-kontext-api/generate-or-edit-image,paths.post.input.safety_tolerance,6,SAFETY_TOLERANCE,6,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.style,AUTO,STYLE,AUTO,HIGH,std_to_api:exact
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.style,AUTO,STYLE,DESIGN,LOW,std_to_api:fallback_baseline
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.style,FICTION,STYLE,FICTION,HIGH,std_to_api:exact
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.style,AUTO,STYLE,GENERAL,LOW,std_to_api:fallback_baseline
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.style,REALISTIC,STYLE,REALISTIC,HIGH,std_to_api:exact
kie,ideogram/character-edit,https://docs.kie.ai/market/ideogram/character-edit.md,ideogram/character-edit,paths.post.input.style,AUTO,STYLE,AUTO,HIGH,std_to_api:exact
kie,ideogram/character-edit,https://docs.kie.ai/market/ideogram/character-edit.md,ideogram/character-edit,paths.post.input.style,AUTO,STYLE,DESIGN,LOW,std_to_api:fallback_baseline
kie,ideogram/character-edit,https://docs.kie.ai/market/ideogram/character-edit.md,ideogram/character-edit,paths.post.input.style,FICTION,STYLE,FICTION,HIGH,std_to_api:exact
kie,ideogram/character-edit,https://docs.kie.ai/market/ideogram/character-edit.md,ideogram/character-edit,paths.post.input.style,AUTO,STYLE,GENERAL,LOW,std_to_api:fallback_baseline
kie,ideogram/character-edit,https://docs.kie.ai/market/ideogram/character-edit.md,ideogram/character-edit,paths.post.input.style,REALISTIC,STYLE,REALISTIC,HIGH,std_to_api:exact
