provider,model_key_inferred,model_title,model_url,source_field,standard_dimension,standard_value,mapped_api_enum_value,mapping_rule,is_mapped
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,15,10,nearest_lower,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,25,10,nearest_lower,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,3,5,fallback_min,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,4,5,fallback_min,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,5,5,nearest_lower,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,6,5,nearest_lower,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,7,5,nearest_lower,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,8,5,nearest_lower,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,9,5,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,15,15,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,25,15,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,3,5,fallback_min,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,4,5,fallback_min,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,5,5,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,6,5,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,7,5,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,8,5,nearest_lower,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.duration,DURATION_SECONDS,9,5,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,15,15,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,25,15,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,3,5,fallback_min,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,4,5,fallback_min,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,5,5,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,6,5,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,7,5,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,8,5,nearest_lower,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.duration,DURATION_SECONDS,9,5,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,15,10,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,25,10,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,3,5,fallback_min,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,4,5,fallback_min,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,5,5,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,6,5,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,7,5,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,8,5,nearest_lower,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.duration,DURATION_SECONDS,9,5,nearest_lower,1
kie,ideogram/character,Ideogram - Character,https://docs.kie.ai/market/ideogram/character.md,paths.post.input.image_size,IMAGE_SIZE_CLASS,SQUARE,square,exact,1
kie,ideogram/character-remix,Ideogram - Character Remix,https://docs.kie.ai/market/ideogram/character-remix.md,paths.post.input.image_size,IMAGE_SIZE_CLASS,SQUARE,square,exact,1
kie,ideogram/v3-reframe,Ideogram - V3 Reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,paths.post.input.image_size,IMAGE_SIZE_CLASS,SQUARE,square,exact,1
kie,qwen/image-edit,Qwen - Image Edit,https://docs.kie.ai/market/qwen/image-edit.md,paths.post.input.image_size,IMAGE_SIZE_CLASS,SQUARE,square,exact,1
kie,qwen/text-to-image,Qwen - Text to Image,https://docs.kie.ai/market/qwen/text-to-image.md,paths.post.input.image_size,IMAGE_SIZE_CLASS,SQUARE,square,exact,1
kie,seedream/seedream,Seedream3.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream.md,paths.post.input.image_size,IMAGE_SIZE_CLASS,SQUARE,square,exact,1
kie,seedream/seedream-v4-edit,Seedream4.0 - Edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,paths.post.input.image_size,IMAGE_SIZE_CLASS,SQUARE,square,exact,1
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_size,IMAGE_SIZE_CLASS,SQUARE,square,exact,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.mode,MODE,FUN,fun,exact,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.mode,MODE,NORMAL,normal,exact,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.mode,MODE,PRO,fun,fallback_baseline,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.mode,MODE,SPICY,spicy,exact,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.mode,MODE,STANDARD,fun,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.mode,MODE,FUN,fun,exact,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.mode,MODE,NORMAL,normal,exact,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.mode,MODE,PRO,fun,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.mode,MODE,SPICY,spicy,exact,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.mode,MODE,STANDARD,fun,fallback_baseline,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.mode,MODE,FUN,pro,fallback_baseline,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.mode,MODE,NORMAL,pro,fallback_baseline,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.mode,MODE,PRO,pro,exact,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.mode,MODE,SPICY,pro,fallback_baseline,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.mode,MODE,STANDARD,std,semantic_alias,1
kie,google/imagen4-fast,Google - imagen4-fast,https://docs.kie.ai/market/google/imagen4-fast.md,paths.post.input.num_images,NUM_IMAGES,1,1,nearest_lower,1
kie,google/imagen4-fast,Google - imagen4-fast,https://docs.kie.ai/market/google/imagen4-fast.md,paths.post.input.num_images,NUM_IMAGES,2,2,nearest_lower,1
kie,google/imagen4-fast,Google - imagen4-fast,https://docs.kie.ai/market/google/imagen4-fast.md,paths.post.input.num_images,NUM_IMAGES,3,3,nearest_lower,1
kie,google/imagen4-fast,Google - imagen4-fast,https://docs.kie.ai/market/google/imagen4-fast.md,paths.post.input.num_images,NUM_IMAGES,4,4,nearest_lower,1
kie,ideogram/character,Ideogram - Character,https://docs.kie.ai/market/ideogram/character.md,paths.post.input.num_images,NUM_IMAGES,1,1,nearest_lower,1
kie,ideogram/character,Ideogram - Character,https://docs.kie.ai/market/ideogram/character.md,paths.post.input.num_images,NUM_IMAGES,2,2,nearest_lower,1
kie,ideogram/character,Ideogram - Character,https://docs.kie.ai/market/ideogram/character.md,paths.post.input.num_images,NUM_IMAGES,3,3,nearest_lower,1
kie,ideogram/character,Ideogram - Character,https://docs.kie.ai/market/ideogram/character.md,paths.post.input.num_images,NUM_IMAGES,4,4,nearest_lower,1
kie,ideogram/character-edit,Ideogram - Character Edit,https://docs.kie.ai/market/ideogram/character-edit.md,paths.post.input.num_images,NUM_IMAGES,1,1,nearest_lower,1
kie,ideogram/character-edit,Ideogram - Character Edit,https://docs.kie.ai/market/ideogram/character-edit.md,paths.post.input.num_images,NUM_IMAGES,2,2,nearest_lower,1
kie,ideogram/character-edit,Ideogram - Character Edit,https://docs.kie.ai/market/ideogram/character-edit.md,paths.post.input.num_images,NUM_IMAGES,3,3,nearest_lower,1
kie,ideogram/character-edit,Ideogram - Character Edit,https://docs.kie.ai/market/ideogram/character-edit.md,paths.post.input.num_images,NUM_IMAGES,4,4,nearest_lower,1
kie,ideogram/character-remix,Ideogram - Character Remix,https://docs.kie.ai/market/ideogram/character-remix.md,paths.post.input.num_images,NUM_IMAGES,1,1,nearest_lower,1
kie,ideogram/character-remix,Ideogram - Character Remix,https://docs.kie.ai/market/ideogram/character-remix.md,paths.post.input.num_images,NUM_IMAGES,2,2,nearest_lower,1
kie,ideogram/character-remix,Ideogram - Character Remix,https://docs.kie.ai/market/ideogram/character-remix.md,paths.post.input.num_images,NUM_IMAGES,3,3,nearest_lower,1
kie,ideogram/character-remix,Ideogram - Character Remix,https://docs.kie.ai/market/ideogram/character-remix.md,paths.post.input.num_images,NUM_IMAGES,4,4,nearest_lower,1
kie,ideogram/v3-reframe,Ideogram - V3 Reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,paths.post.input.num_images,NUM_IMAGES,1,1,nearest_lower,1
kie,ideogram/v3-reframe,Ideogram - V3 Reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,paths.post.input.num_images,NUM_IMAGES,2,2,nearest_lower,1
kie,ideogram/v3-reframe,Ideogram - V3 Reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,paths.post.input.num_images,NUM_IMAGES,3,3,nearest_lower,1
kie,ideogram/v3-reframe,Ideogram - V3 Reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,paths.post.input.num_images,NUM_IMAGES,4,4,nearest_lower,1
kie,qwen/image-edit,Qwen - Image Edit,https://docs.kie.ai/market/qwen/image-edit.md,paths.post.input.num_images,NUM_IMAGES,1,1,nearest_lower,1
kie,qwen/image-edit,Qwen - Image Edit,https://docs.kie.ai/market/qwen/image-edit.md,paths.post.input.num_images,NUM_IMAGES,2,2,nearest_lower,1
kie,qwen/image-edit,Qwen - Image Edit,https://docs.kie.ai/market/qwen/image-edit.md,paths.post.input.num_images,NUM_IMAGES,3,3,nearest_lower,1
kie,qwen/image-edit,Qwen - Image Edit,https://docs.kie.ai/market/qwen/image-edit.md,paths.post.input.num_images,NUM_IMAGES,4,4,nearest_lower,1
kie,flux-kontext-api/generate-or-edit-image,Generate or Edit Image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,paths.post.input.output_format,OUTPUT_FORMAT,JPEG,jpeg,exact,1
kie,flux-kontext-api/generate-or-edit-image,Generate or Edit Image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,paths.post.input.output_format,OUTPUT_FORMAT,PNG,png,exact,1
kie,qwen/image-edit,Qwen - Image Edit,https://docs.kie.ai/market/qwen/image-edit.md,paths.post.input.output_format,OUTPUT_FORMAT,JPEG,jpeg,exact,1
kie,qwen/image-edit,Qwen - Image Edit,https://docs.kie.ai/market/qwen/image-edit.md,paths.post.input.output_format,OUTPUT_FORMAT,PNG,png,exact,1
kie,qwen/image-to-image,Qwen - Image to Image,https://docs.kie.ai/market/qwen/image-to-image.md,paths.post.input.output_format,OUTPUT_FORMAT,JPEG,jpeg,exact,1
kie,qwen/image-to-image,Qwen - Image to Image,https://docs.kie.ai/market/qwen/image-to-image.md,paths.post.input.output_format,OUTPUT_FORMAT,PNG,png,exact,1
kie,qwen/text-to-image,Qwen - Text to Image,https://docs.kie.ai/market/qwen/text-to-image.md,paths.post.input.output_format,OUTPUT_FORMAT,JPEG,jpeg,exact,1
kie,qwen/text-to-image,Qwen - Text to Image,https://docs.kie.ai/market/qwen/text-to-image.md,paths.post.input.output_format,OUTPUT_FORMAT,PNG,png,exact,1
kie,gpt-image/1-5-image-to-image,GPT Image-1.5 - Image to Image,https://docs.kie.ai/market/gpt-image/1-5-image-to-image.md,paths.post.input.quality,QUALITY_LEVEL,BASIC,high,fallback_baseline,1
kie,gpt-image/1-5-image-to-image,GPT Image-1.5 - Image to Image,https://docs.kie.ai/market/gpt-image/1-5-image-to-image.md,paths.post.input.quality,QUALITY_LEVEL,HIGH,high,exact,1
kie,gpt-image/1-5-image-to-image,GPT Image-1.5 - Image to Image,https://docs.kie.ai/market/gpt-image/1-5-image-to-image.md,paths.post.input.quality,QUALITY_LEVEL,MEDIUM,medium,exact,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.quality,QUALITY_LEVEL,BASIC,high,fallback_baseline,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.quality,QUALITY_LEVEL,HIGH,high,exact,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.quality,QUALITY_LEVEL,MEDIUM,medium,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.quality,QUALITY_LEVEL,BASIC,basic,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.quality,QUALITY_LEVEL,HIGH,high,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.quality,QUALITY_LEVEL,MEDIUM,basic,fallback_baseline,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.quality,QUALITY_LEVEL,BASIC,basic,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.quality,QUALITY_LEVEL,HIGH,high,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.quality,QUALITY_LEVEL,MEDIUM,basic,fallback_baseline,1
kie,chat/gpt-5-2,GPT-5-2,https://docs.kie.ai/market/chat/gpt-5-2.md,paths.post.reasoning_effort,REASONING_EFFORT,HIGH,high,exact,1
kie,chat/gpt-5-2,GPT-5-2,https://docs.kie.ai/market/chat/gpt-5-2.md,paths.post.reasoning_effort,REASONING_EFFORT,LOW,low,exact,1
